ts,phase,floor,OHT_UT,JAM,Carousel_¤U³f¥¢±Ñ,Carousel_UT
2025/7/23 17:10,P5,3F,0.76,3,0,0.38
2025/7/23 17:10,P6,1F,0.54,0,0,0.75
2025/7/23 17:10,P6,3F,0.34,0,0,0.38
2025/7/23 17:10,P7,1F,0.86,1,0,0.29
2025/7/23 17:10,P7,3F,0.05,1,0,0.36
2025/7/23 17:11,P5,B1F,0.6,1,0,0.71
2025/7/23 17:11,P5,1F,0.8,0,0,0.87
2025/7/23 17:11,P5,3F,0.67,1,0,0.88
2025/7/23 17:11,P6,1F,0.91,1,0,0.09
2025/7/23 17:11,P6,3F,0.61,0,0,0.99
2025/7/23 17:11,P7,1F,0.64,0,0,0.76
2025/7/23 17:11,P7,3F,0.57,0,0,0.86
2025/7/23 17:12,P5,B1F,0.62,1,0,0.94
2025/7/23 17:12,P5,1F,0.37,0,0,0.62
2025/7/23 17:12,P5,3F,0.11,1,0,0.84
2025/7/23 17:12,P6,1F,0.64,0,0,0.84
2025/7/23 17:12,P6,3F,0.85,0,1,0.82
2025/7/23 17:12,P7,1F,0.57,1,0,0.44
2025/7/23 17:12,P7,3F,0.91,0,0,0.02
2025/7/23 17:13,P5,B1F,0.28,0,0,0.7
2025/7/23 17:13,P5,1F,0.11,1,0,0.46
2025/7/23 17:13,P5,3F,0.73,1,0,0.62
2025/7/23 17:13,P6,1F,0.9,0,0,0.55
2025/7/23 17:13,P6,3F,0.62,1,2,0.21
2025/7/23 17:13,P7,1F,0.04,1,0,0.06
2025/7/23 17:13,P7,3F,0.95,0,0,0.63
2025/7/23 17:14,P5,B1F,0.51,0,0,0.42
2025/7/23 17:14,P5,1F,0.08,0,0,0.19
2025/7/23 17:14,P5,3F,0.54,4,0,0.65
2025/7/23 17:14,P6,1F,0.22,0,0,0.18
2025/7/23 17:14,P6,3F,0.26,0,0,0.7
2025/7/23 17:14,P7,1F,0.29,0,1,0.43
2025/7/23 17:14,P7,3F,0.3,0,0,0.21
2025/7/23 17:15,P5,B1F,0.92,1,0,0.18
2025/7/23 17:15,P5,1F,0.17,0,0,0.86
2025/7/23 17:15,P5,3F,0.05,1,0,0.85
2025/7/23 17:15,P6,1F,0.61,1,0,0.66
2025/7/23 17:15,P6,3F,0.1,0,0,0.48
2025/7/23 17:15,P7,1F,0.95,0,0,0.82
2025/7/23 17:15,P7,3F,0.49,1,1,0.36
2025/7/23 17:16,P5,B1F,0.11,0,0,0.94
2025/7/23 17:16,P5,1F,0.11,1,0,0.71
2025/7/23 17:16,P5,3F,0.16,3,0,0.59
2025/7/23 17:16,P6,1F,0.58,1,0,0.93
2025/7/23 17:16,P6,3F,0.72,0,0,0.7
2025/7/23 17:16,P7,1F,0.71,2,1,0.61
2025/7/23 17:16,P7,3F,0.57,0,0,0.27
2025/7/23 17:17,P5,B1F,0.32,0,0,0.38
2025/7/23 17:17,P5,1F,0.32,0,0,0.41
2025/7/23 17:17,P5,3F,0,0,2,0.58
2025/7/23 17:17,P6,1F,0.84,0,0,0.45
2025/7/23 17:17,P6,3F,0.57,1,0,0.88
2025/7/23 17:17,P7,1F,0.17,1,0,0.68
2025/7/23 17:17,P7,3F,0.39,0,0,0.91
2025/7/23 17:18,P5,B1F,0.36,0,0,0.39
2025/7/23 17:18,P5,1F,0.15,0,0,0.4
2025/7/23 17:18,P5,3F,0.98,0,1,0.21
2025/7/23 17:18,P6,1F,0.32,0,1,0.53
2025/7/23 17:18,P6,3F,0.12,1,0,0.11
2025/7/23 17:18,P7,1F,0.32,1,1,0.61
2025/7/23 17:18,P7,3F,0.36,0,1,0.8
2025/7/23 17:19,P5,B1F,0.6,0,0,0.8
2025/7/23 17:19,P5,1F,0.08,0,0,0.09
2025/7/23 17:19,P5,3F,0.99,0,0,0.96
2025/7/23 17:19,P6,1F,0.43,2,0,0.12
2025/7/23 17:19,P6,3F,0.3,1,1,0.27
2025/7/23 17:19,P7,1F,0.07,0,0,0.57
2025/7/23 17:19,P7,3F,0.71,2,0,0.91
2025/7/23 17:20,P5,B1F,0.11,2,1,0.06
2025/7/23 17:20,P5,1F,0.14,0,0,0.03
2025/7/23 17:20,P5,3F,0.9,0,0,0.8
2025/7/23 17:20,P6,1F,0.17,1,0,0.66
2025/7/23 17:20,P6,3F,0.35,0,0,0.46
2025/7/23 17:20,P7,1F,0.73,1,1,0.83
2025/7/23 17:20,P7,3F,0.44,1,0,0.64
2025/7/23 17:21,P5,B1F,0.01,0,0,0.38
2025/7/23 17:21,P5,1F,0.45,0,0,0.26
2025/7/23 17:21,P5,3F,0.16,0,0,0.29
2025/7/23 17:21,P6,1F,0.21,1,0,0.98
2025/7/23 17:21,P6,3F,0.03,0,0,0.21
2025/7/23 17:21,P7,1F,0.26,0,0,0.12
2025/7/23 17:21,P7,3F,0.41,0,0,0.38
2025/7/23 17:22,P5,B1F,0.32,0,0,0.73
2025/7/23 17:22,P5,1F,0.33,1,0,0.32
2025/7/23 17:22,P5,3F,0.52,0,0,0.64
2025/7/23 17:22,P6,1F,0.58,1,0,0.82
2025/7/23 17:22,P6,3F,0.63,1,0,0.89
2025/7/23 17:22,P7,1F,0.14,1,0,0.3
2025/7/23 17:22,P7,3F,0.18,1,0,0.5
2025/7/23 17:23,P5,B1F,0.89,1,0,0.09
2025/7/23 17:23,P5,1F,0.93,1,0,0.48
2025/7/23 17:23,P5,3F,0.59,0,0,0.32
2025/7/23 17:23,P6,1F,0.7,0,1,0.47
2025/7/23 17:23,P6,3F,0.6,0,0,0.98
2025/7/23 17:23,P7,1F,0.04,1,0,0.41
2025/7/23 17:23,P7,3F,0.46,0,0,0.48
2025/7/23 17:24,P5,B1F,0.27,2,1,0.77
2025/7/23 17:24,P5,1F,0.32,0,0,0.41
2025/7/23 17:24,P5,3F,0.42,0,0,0.52
2025/7/23 17:24,P6,1F,0.31,0,0,0.18
2025/7/23 17:24,P6,3F,0.96,0,0,0.2
2025/7/23 17:24,P7,1F,0.56,1,0,0.37
2025/7/23 17:24,P7,3F,0.47,1,1,0.6
2025/7/23 17:25,P5,B1F,0.3,0,1,0.58
2025/7/23 17:25,P5,1F,0.74,1,0,0.91
2025/7/23 17:25,P5,3F,0.55,0,1,0.83
2025/7/23 17:25,P6,1F,0.39,0,0,0.24
2025/7/23 17:25,P6,3F,0.76,0,0,0.76
2025/7/23 17:25,P7,1F,0.68,0,0,0.7
2025/7/23 17:25,P7,3F,0.68,0,0,0.38
2025/7/23 17:26,P5,B1F,0.91,1,0,0.58
2025/7/23 17:26,P5,1F,0.91,2,0,0.58
2025/7/23 17:26,P5,3F,0.28,0,0,0.34
2025/7/23 17:26,P6,1F,0.54,0,0,0.75
2025/7/23 17:26,P6,3F,0.02,2,0,0.08
2025/7/23 17:26,P7,1F,0.04,0,0,0.47
2025/7/23 17:26,P7,3F,0.26,0,0,0.69
2025/7/23 17:27,P5,B1F,0.2,0,0,0.33
2025/7/23 17:27,P5,1F,0.39,1,0,0.54
2025/7/23 17:27,P5,3F,0.3,0,0,0.27
2025/7/23 17:27,P6,1F,0.01,0,1,0.04
2025/7/23 17:27,P6,3F,0.4,0,0,0.3
2025/7/23 17:27,P7,1F,0.56,1,0,0.68
2025/7/23 17:27,P7,3F,0.82,0,0,0.95
2025/7/23 17:28,P5,B1F,0.58,0,1,0.27
2025/7/23 17:28,P5,1F,0.37,0,0,0.96
2025/7/23 17:28,P5,3F,0.72,1,3,0.5
2025/7/23 17:28,P6,1F,0.81,2,0,0.6
2025/7/23 17:28,P6,3F,0.09,2,0,0.99
2025/7/23 17:28,P7,1F,0.93,0,0,0.43
2025/7/23 17:28,P7,3F,0.45,0,0,0.38
2025/7/23 17:29,P5,B1F,0.68,1,0,0.73
2025/7/23 17:29,P5,1F,0.81,0,0,0.35
2025/7/23 17:29,P5,3F,0.56,0,1,0.79
2025/7/23 17:29,P6,1F,0.03,3,1,0.23
2025/7/23 17:29,P6,3F,0.31,0,0,0.85
2025/7/23 17:29,P7,1F,0.12,0,0,0.93
2025/7/23 17:29,P7,3F,0.28,0,1,0.39
2025/7/23 17:30,P5,B1F,0.01,1,1,0.93
2025/7/23 17:30,P5,1F,0.44,1,0,0.42
2025/7/23 17:30,P5,3F,0.64,2,0,0.95
2025/7/23 17:30,P6,1F,0.39,1,0,0.72
2025/7/23 17:30,P6,3F,0.4,0,0,0.14
2025/7/23 17:30,P7,1F,0.72,0,0,0.65
2025/7/23 17:30,P7,3F,0.42,0,0,0.95
2025/7/23 17:31,P5,B1F,0.79,0,0,0.43
2025/7/23 17:31,P5,1F,0.46,0,0,0.39
2025/7/23 17:31,P5,3F,0.7,0,0,0.44
2025/7/23 17:31,P6,1F,0.21,0,0,0.99
2025/7/23 17:31,P6,3F,0.85,0,1,0.7
2025/7/23 17:31,P7,1F,0.31,0,0,0.98
2025/7/23 17:31,P7,3F,0.54,1,1,0.37
2025/7/23 17:32,P5,B1F,0.66,1,0,0.17
2025/7/23 17:32,P5,1F,0.83,0,0,0.08
2025/7/23 17:32,P5,3F,0.68,0,0,0.84
2025/7/23 17:32,P6,1F,0.63,2,0,0.29
2025/7/23 17:32,P6,3F,0,0,0,0.6
2025/7/23 17:32,P7,1F,0.9,1,0,0.32
2025/7/23 17:32,P7,3F,0.71,1,0,0.43
2025/7/23 17:33,P5,B1F,0.02,1,0,0.58
2025/7/23 17:33,P5,1F,0.65,1,1,0.39
2025/7/23 17:33,P5,3F,0.15,1,1,0.94
2025/7/23 17:33,P6,1F,0,0,0,0.6
2025/7/23 17:33,P6,3F,0.56,2,0,0.78
2025/7/23 17:33,P7,1F,0.8,0,0,0.27
2025/7/23 17:33,P7,3F,0.54,0,1,0.04
2025/7/23 17:34,P5,B1F,0.4,0,0,0.65
2025/7/23 17:34,P5,1F,0.34,0,1,0.59
2025/7/23 17:34,P5,3F,0.14,0,0,0.23
2025/7/23 17:34,P6,1F,0.62,0,0,0.47
2025/7/23 17:34,P6,3F,0.25,0,0,0.6
2025/7/23 17:34,P7,1F,0.08,1,0,0.48
2025/7/23 17:34,P7,3F,0.42,1,1,0.7
2025/7/23 17:35,P5,B1F,0.5,1,0,0.72
2025/7/23 17:35,P5,1F,0.47,0,0,0.14
2025/7/23 17:35,P5,3F,0.06,0,1,0.11
2025/7/23 17:35,P6,1F,0.92,0,0,0.05
2025/7/23 17:35,P6,3F,0.24,0,0,0.87
2025/7/23 17:35,P7,1F,0.76,0,0,0.7
2025/7/23 17:35,P7,3F,0.14,1,0,0.52
2025/7/23 17:36,P5,B1F,0.27,0,0,0.62
2025/7/23 17:36,P5,1F,0.8,1,0,0.64
2025/7/23 17:36,P5,3F,0.6,0,0,0.84
2025/7/23 17:36,P6,1F,0.3,0,0,0.07
2025/7/23 17:36,P6,3F,0.86,0,0,0.35
2025/7/23 17:36,P7,1F,0.32,1,0,0.97
2025/7/23 17:36,P7,3F,0.31,0,0,0.52
2025/7/23 17:37,P5,B1F,0.32,0,0,0.29
2025/7/23 17:37,P5,1F,0.09,1,0,0.14
2025/7/23 17:37,P5,3F,0.99,0,0,0.94
2025/7/23 17:37,P6,1F,0.64,0,0,0.6
2025/7/23 17:37,P6,3F,0.59,0,0,0.76
2025/7/23 17:37,P7,1F,0.31,0,0,0.13
2025/7/23 17:37,P7,3F,0.09,0,0,0.77
2025/7/23 17:38,P5,B1F,0.44,1,0,0.46
2025/7/23 17:38,P5,1F,0.72,0,0,0.38
2025/7/23 17:38,P5,3F,0.21,0,0,0.62
2025/7/23 17:38,P6,1F,0.37,0,1,0.26
2025/7/23 17:38,P6,3F,0.5,0,0,0.83
2025/7/23 17:38,P7,1F,0.61,3,0,0.64
2025/7/23 17:38,P7,3F,0.91,0,0,0.62
2025/7/23 17:39,P5,B1F,0.19,0,0,1
2025/7/23 17:39,P5,1F,0.69,0,0,0.84
2025/7/23 17:39,P5,3F,0.76,0,0,0.3
2025/7/23 17:39,P6,1F,0.53,0,1,0.92
2025/7/23 17:39,P6,3F,0.83,0,0,0.78
2025/7/23 17:39,P7,1F,0.88,1,0,0.23
2025/7/23 17:39,P7,3F,0.77,0,0,0.8
2025/7/23 17:40,P5,B1F,0.88,2,0,0.84
2025/7/23 17:40,P5,1F,0.73,1,0,0.85
2025/7/23 17:40,P5,3F,0.42,0,1,0.97
2025/7/23 17:40,P6,1F,0.68,1,0,0.17
2025/7/23 17:40,P6,3F,0.79,1,0,0.93
2025/7/23 17:40,P7,1F,0.65,0,0,0.04
2025/7/23 17:40,P7,3F,0.57,0,1,0.92
2025/7/23 17:41,P5,B1F,0.7,0,0,0.63
2025/7/23 17:41,P5,1F,0.29,0,0,0.3
2025/7/23 17:41,P5,3F,0.99,0,0,0.89
2025/7/23 17:41,P6,1F,0.87,1,0,0.16
2025/7/23 17:41,P6,3F,0.47,0,0,0.34
2025/7/23 17:41,P7,1F,0.05,0,0,0.24
2025/7/23 17:41,P7,3F,0.64,1,0,0.23
2025/7/23 17:42,P5,B1F,0.98,0,0,0.87
2025/7/23 17:42,P5,1F,0.17,2,0,0.98
2025/7/23 17:42,P5,3F,0.93,0,0,0.39
2025/7/23 17:42,P6,1F,0.02,0,1,0.3
2025/7/23 17:42,P6,3F,0.44,2,0,0.98
2025/7/23 17:42,P7,1F,0.36,2,0,0.45
2025/7/23 17:42,P7,3F,0.95,1,0,0.76
2025/7/23 17:43,P5,B1F,0.16,0,1,0.65
2025/7/23 17:43,P5,1F,0.93,0,0,0.45
2025/7/23 17:43,P5,3F,0.69,2,0,0.09
2025/7/23 17:43,P6,1F,0.5,0,0,0.79
2025/7/23 17:43,P6,3F,0.22,0,1,0.41
2025/7/23 17:43,P7,1F,0.07,0,0,0.68
2025/7/23 17:43,P7,3F,0.37,0,0,0.43
2025/7/23 17:44,P5,B1F,0.1,1,0,0.24
2025/7/23 17:44,P5,1F,0.3,1,0,0.1
2025/7/23 17:44,P5,3F,0.05,0,0,0.78
2025/7/23 17:44,P6,1F,0.21,0,1,0.26
2025/7/23 17:44,P6,3F,0.79,0,2,0.07
2025/7/23 17:44,P7,1F,0.49,1,0,0.34
2025/7/23 17:44,P7,3F,0.52,0,0,0.44
2025/7/23 17:45,P5,B1F,0.05,0,0,0.83
2025/7/23 17:45,P5,1F,0.12,1,0,0.33
2025/7/23 17:45,P5,3F,0.11,2,0,0.54
2025/7/23 17:45,P6,1F,0.16,1,0,0.32
2025/7/23 17:45,P6,3F,0.35,1,0,0.98
2025/7/23 17:45,P7,1F,0.05,1,0,0.69
2025/7/23 17:45,P7,3F,0.25,1,0,0.66
2025/7/23 17:46,P5,B1F,0.14,0,0,0.24
2025/7/23 17:46,P5,1F,0.11,0,0,0.9
2025/7/23 17:46,P5,3F,0.52,0,0,0.74
2025/7/23 17:46,P6,1F,0.37,0,0,0.7
2025/7/23 17:46,P6,3F,0.86,1,0,0.72
2025/7/23 17:46,P7,1F,0.29,0,0,0.46
2025/7/23 17:46,P7,3F,1,1,1,0.33
2025/7/23 17:47,P5,B1F,0.91,1,0,0.63
2025/7/23 17:47,P5,1F,0.43,0,0,0.83
2025/7/23 17:47,P5,3F,0.99,1,1,0.36
2025/7/23 17:47,P6,1F,0.06,0,1,0.79
2025/7/23 17:47,P6,3F,1,0,0,0.69
2025/7/23 17:47,P7,1F,0.38,0,0,0.88
2025/7/23 17:47,P7,3F,0.75,0,0,0.45
2025/7/23 17:48,P5,B1F,0.74,1,1,0.99
2025/7/23 17:48,P5,1F,0.57,0,0,0.73
2025/7/23 17:48,P5,3F,0.38,0,0,0.89
2025/7/23 17:48,P6,1F,0.25,0,0,0.84
2025/7/23 17:48,P6,3F,0.75,2,0,0.69
2025/7/23 17:48,P7,1F,0.57,0,0,0.43
2025/7/23 17:48,P7,3F,0.23,0,0,0.95
2025/7/23 17:49,P5,B1F,0.18,1,1,0.23
2025/7/23 17:49,P5,1F,0.11,0,0,0.55
2025/7/23 17:49,P5,3F,0.05,1,0,0.06
2025/7/23 17:49,P6,1F,0.85,1,0,0.74
2025/7/23 17:49,P6,3F,0.12,1,0,0.11
2025/7/23 17:49,P7,1F,0.61,1,0,0.19
2025/7/23 17:49,P7,3F,0.46,1,0,0.62
2025/7/23 17:50,P5,B1F,0.55,2,0,0.55
2025/7/23 17:50,P5,1F,0.95,1,0,0.89
2025/7/23 17:50,P5,3F,0.44,0,0,0.76
2025/7/23 17:50,P6,1F,0.36,1,0,0.26
2025/7/23 17:50,P6,3F,0.71,1,0,0.11
2025/7/23 17:50,P7,1F,0.31,4,0,0.29
2025/7/23 17:50,P7,3F,0.67,0,1,0.56
2025/7/23 17:51,P5,B1F,0.52,1,1,0.44
2025/7/23 17:51,P5,1F,0.42,0,0,0.57
2025/7/23 17:51,P5,3F,0.64,0,0,0.93
2025/7/23 17:51,P6,1F,0.83,0,1,0.8
2025/7/23 17:51,P6,3F,0.72,0,0,0.59
2025/7/23 17:51,P7,1F,0.33,0,0,0.16
2025/7/23 17:51,P7,3F,0.71,1,1,0.6
2025/7/23 17:52,P5,B1F,0.69,0,0,0.73
2025/7/23 17:52,P5,1F,0.57,1,0,0.44
2025/7/23 17:52,P5,3F,0.61,0,1,0.54
2025/7/23 17:52,P6,1F,0.57,0,1,0.83
2025/7/23 17:52,P6,3F,0.3,1,0,0.24
2025/7/23 17:52,P7,1F,0.41,0,1,0.83
2025/7/23 17:52,P7,3F,0.05,0,0,0.47
2025/7/23 17:53,P5,B1F,0.22,1,0,0.39
2025/7/23 17:53,P5,1F,0.66,0,0,0.65
2025/7/23 17:53,P5,3F,0.32,0,1,0.44
2025/7/23 17:53,P6,1F,0.35,1,0,0.61
2025/7/23 17:53,P6,3F,0.95,0,1,0.31
2025/7/23 17:53,P7,1F,0.35,0,0,0.84
2025/7/23 17:53,P7,3F,0.66,0,0,0.05
2025/7/23 17:54,P5,B1F,0.83,1,0,0.87
2025/7/23 17:54,P5,1F,0.36,0,0,0.74
2025/7/23 17:54,P5,3F,0.92,2,0,0.81
2025/7/23 17:54,P6,1F,0.39,1,0,0.14
2025/7/23 17:54,P6,3F,0.98,0,1,0.79
2025/7/23 17:54,P7,1F,0.36,0,0,0.96
2025/7/23 17:54,P7,3F,0.27,0,1,1
2025/7/23 17:55,P5,B1F,0.02,1,0,0.21
2025/7/23 17:55,P5,1F,0.18,0,1,0.79
2025/7/23 17:55,P5,3F,0.63,0,0,0.87
2025/7/23 17:55,P6,1F,0.2,0,1,0.68
2025/7/23 17:55,P6,3F,0.65,0,0,0.85
2025/7/23 17:55,P7,1F,0.65,0,0,0.77
2025/7/23 17:55,P7,3F,0.05,0,0,0.97
2025/7/23 17:56,P5,B1F,0.18,0,0,0.95
2025/7/23 17:56,P5,1F,0.56,1,0,0.79
2025/7/23 17:56,P5,3F,0.26,0,0,0.95
2025/7/23 17:56,P6,1F,0.73,0,0,0.43
2025/7/23 17:56,P6,3F,0.99,0,0,0.52
2025/7/23 17:56,P7,1F,0.91,0,0,0.29
2025/7/23 17:56,P7,3F,0.3,0,0,0.97
2025/7/23 17:57,P5,B1F,0.98,0,0,0.74
2025/7/23 17:57,P5,1F,0.48,0,0,0.3
2025/7/23 17:57,P5,3F,0.45,0,0,0.12
2025/7/23 17:57,P6,1F,0.15,1,0,0.13
2025/7/23 17:57,P6,3F,0.8,0,0,0.82
2025/7/23 17:57,P7,1F,0.4,0,0,0.48
2025/7/23 17:57,P7,3F,0.83,1,0,0.86
2025/7/23 17:58,P5,B1F,0.36,0,0,0.74
2025/7/23 17:58,P5,1F,0.23,0,0,0.55
2025/7/23 17:58,P5,3F,0.99,0,0,0.76
2025/7/23 17:58,P6,1F,0.66,3,1,0.1
2025/7/23 17:58,P6,3F,0.78,1,0,0.93
2025/7/23 17:58,P7,1F,0.3,0,0,0.23
2025/7/23 17:58,P7,3F,0.85,0,0,0.49
2025/7/23 17:59,P5,B1F,0.05,0,0,0.66
2025/7/23 17:59,P5,1F,0.52,1,0,0.63
2025/7/23 17:59,P5,3F,0.89,0,1,0.34
2025/7/23 17:59,P6,1F,0.87,1,0,0.42
2025/7/23 17:59,P6,3F,0.38,1,0,1
2025/7/23 17:59,P7,1F,0.69,1,0,0.96
2025/7/23 17:59,P7,3F,0.71,2,0,0.8
2025/7/23 18:00,P5,B1F,0.2,0,0,0.93
2025/7/23 18:00,P5,1F,0.18,0,0,0.94
2025/7/23 18:00,P5,3F,1,2,0,0.57
2025/7/23 18:00,P6,1F,0.16,1,0,0.62
2025/7/23 18:00,P6,3F,0.44,1,0,0.81
2025/7/23 18:00,P7,1F,0.3,1,0,0.49
2025/7/23 18:00,P7,3F,0.15,0,0,0.87
2025/7/23 18:01,P5,B1F,0.65,0,1,0.27
2025/7/23 18:01,P5,1F,0.91,1,0,0.01
2025/7/23 18:01,P5,3F,0.08,0,0,0.55
2025/7/23 18:01,P6,1F,0.48,0,0,0.35
2025/7/23 18:01,P6,3F,0.83,0,1,0.45
2025/7/23 18:01,P7,1F,0.23,1,1,0.38
2025/7/23 18:01,P7,3F,0.21,0,0,0.74
2025/7/23 18:02,P5,B1F,0.28,2,0,0.59
2025/7/23 18:02,P5,1F,0.34,0,0,0.49
2025/7/23 18:02,P5,3F,0.49,1,0,0.66
2025/7/23 18:02,P6,1F,0.87,0,0,0.92
2025/7/23 18:02,P6,3F,0.64,1,0,0.53
2025/7/23 18:02,P7,1F,0.45,2,0,0.7
2025/7/23 18:02,P7,3F,0.42,2,0,0.84
2025/7/23 18:03,P5,B1F,0.47,1,0,0.02
2025/7/23 18:03,P5,1F,0.53,1,0,0.15
2025/7/23 18:03,P5,3F,0.9,1,0,0.77
2025/7/23 18:03,P6,1F,0.23,0,0,0.7
2025/7/23 18:03,P6,3F,0.78,1,0,0.56
2025/7/23 18:03,P7,1F,0.19,1,0,0.42
2025/7/23 18:03,P7,3F,0.35,1,0,0.43
2025/7/23 18:04,P5,B1F,0.07,0,1,0.35
2025/7/23 18:04,P5,1F,0.03,0,0,0.51
2025/7/23 18:04,P5,3F,0.88,0,1,0.08
2025/7/23 18:04,P6,1F,0.38,0,0,0.1
2025/7/23 18:04,P6,3F,0.43,0,0,0.8
2025/7/23 18:04,P7,1F,0.26,0,0,0.86
2025/7/23 18:04,P7,3F,0.48,0,0,0.83
2025/7/23 18:05,P5,B1F,0.52,0,0,0.28
2025/7/23 18:05,P5,1F,0.15,0,0,0.97
2025/7/23 18:05,P5,3F,0.33,0,1,0.09
2025/7/23 18:05,P6,1F,0.32,0,0,0.53
2025/7/23 18:05,P6,3F,0.61,0,0,0.72
2025/7/23 18:05,P7,1F,0.58,1,0,0.83
2025/7/23 18:05,P7,3F,0.78,0,0,0.59
2025/7/23 18:06,P5,B1F,0.61,1,1,0.31
2025/7/23 18:06,P5,1F,0.59,0,0,0.14
2025/7/23 18:06,P5,3F,0.65,0,0,0.35
2025/7/23 18:06,P6,1F,0.71,1,0,0.64
2025/7/23 18:06,P6,3F,0.9,1,0,0.71
2025/7/23 18:06,P7,1F,0.9,0,0,0.71
2025/7/23 18:06,P7,3F,0.54,0,1,0.54
2025/7/23 18:07,P5,B1F,0.79,1,1,0.87
2025/7/23 18:07,P5,1F,0.66,1,0,0.07
2025/7/23 18:07,P5,3F,0.45,0,0,0.3
2025/7/23 18:07,P6,1F,0.83,0,1,0.5
2025/7/23 18:07,P6,3F,0.25,1,0,0.13
2025/7/23 18:07,P7,1F,0.27,2,0,0.88
2025/7/23 18:07,P7,3F,0.96,0,2,0.13
2025/7/23 18:08,P5,B1F,0.11,1,0,0.47
2025/7/23 18:08,P5,1F,0.48,0,0,0.63
2025/7/23 18:08,P5,3F,0.46,2,0,0.65
2025/7/23 18:08,P6,1F,0.15,1,1,0.02
2025/7/23 18:08,P6,3F,0.68,0,1,0.93
2025/7/23 18:08,P7,1F,0.31,0,0,0.37
2025/7/23 18:08,P7,3F,0.76,0,0,0.7
2025/7/23 18:09,P5,B1F,0.86,0,0,0.75
2025/7/23 18:09,P5,1F,0.78,0,0,0.07
2025/7/23 18:09,P5,3F,0.68,0,0,0.96
2025/7/23 18:09,P6,1F,0.23,3,0,0.76
2025/7/23 18:09,P6,3F,0.84,1,0,0.14
2025/7/23 18:09,P7,1F,0.3,1,0,0.31
2025/7/23 18:09,P7,3F,0.72,0,0,0.3
2025/7/23 18:10,P5,B1F,0.55,2,0,0.83
2025/7/23 18:10,P5,1F,0.88,0,0,0.7
2025/7/23 18:10,P5,3F,0.01,0,0,0.49
2025/7/23 18:10,P6,1F,0.15,0,0,0.46
2025/7/23 18:10,P6,3F,0.58,0,0,0.92
2025/7/23 18:10,P7,1F,0.38,1,0,0.25
2025/7/23 18:10,P7,3F,0.84,0,0,0.75
2025/7/23 18:11,P5,B1F,0.23,1,0,0.07
2025/7/23 18:11,P5,1F,0.18,0,0,0.87
2025/7/23 18:11,P5,3F,0.02,2,0,0.95
2025/7/23 18:11,P6,1F,0.03,0,0,0.9
2025/7/23 18:11,P6,3F,0.1,1,1,0.85
2025/7/23 18:11,P7,1F,0.9,1,0,0.69
2025/7/23 18:11,P7,3F,0.82,1,0,0.26
2025/7/23 18:12,P5,B1F,0.02,0,0,0.97
2025/7/23 18:12,P5,1F,0.67,0,0,0.73
2025/7/23 18:12,P5,3F,0.94,0,0,0.19
2025/7/23 18:12,P6,1F,0.11,0,0,0.94
2025/7/23 18:12,P6,3F,0.98,2,0,0.55
2025/7/23 18:12,P7,1F,0.03,1,0,0.49
2025/7/23 18:12,P7,3F,0.84,1,0,0.06
2025/7/23 18:13,P5,B1F,0.97,0,0,0.81
2025/7/23 18:13,P5,1F,0.27,2,0,0.61
2025/7/23 18:13,P5,3F,0.45,1,0,0.19
2025/7/23 18:13,P6,1F,0.43,0,0,0.93
2025/7/23 18:13,P6,3F,0.11,0,1,0.13
2025/7/23 18:13,P7,1F,0.13,0,0,0.04
2025/7/23 18:13,P7,3F,0.65,0,0,0.44
2025/7/23 18:14,P5,B1F,0.55,1,0,0.69
2025/7/23 18:14,P5,1F,0.53,0,0,0.21
2025/7/23 18:14,P5,3F,0.54,0,0,0.77
2025/7/23 18:14,P6,1F,0.44,0,0,0.09
2025/7/23 18:14,P6,3F,0.24,0,1,0.87
2025/7/23 18:14,P7,1F,0.63,1,0,0.13
2025/7/23 18:14,P7,3F,0.35,0,0,0.04
2025/7/23 18:15,P5,B1F,0.45,0,0,0.2
2025/7/23 18:15,P5,1F,0.4,0,0,0.67
2025/7/23 18:15,P5,3F,0.08,0,0,0.79
2025/7/23 18:15,P6,1F,0.96,1,0,0.08
2025/7/23 18:15,P6,3F,0.78,1,0,0.62
2025/7/23 18:15,P7,1F,0.11,1,0,0.04
2025/7/23 18:15,P7,3F,0.37,1,0,0.23
2025/7/23 18:16,P5,B1F,0.97,0,2,0.78
2025/7/23 18:16,P5,1F,0.94,0,1,0.9
2025/7/23 18:16,P5,3F,0.05,0,0,0.45
2025/7/23 18:16,P6,1F,0.18,0,0,0.83
2025/7/23 18:16,P6,3F,0.82,0,0,0.77
2025/7/23 18:16,P7,1F,0.97,0,0,0.34
2025/7/23 18:16,P7,3F,0.34,0,0,0.76
2025/7/23 18:17,P5,B1F,0.04,0,0,0.08
2025/7/23 18:17,P5,1F,0.54,0,0,0.62
2025/7/23 18:17,P5,3F,0.2,0,0,0.01
2025/7/23 18:17,P6,1F,0.99,1,0,0.79
2025/7/23 18:17,P6,3F,0.31,0,0,0.1
2025/7/23 18:17,P7,1F,0.38,0,2,0.35
2025/7/23 18:17,P7,3F,0.72,0,0,0.58
2025/7/23 18:18,P5,B1F,0.45,3,1,0.13
2025/7/23 18:18,P5,1F,0.97,0,0,0.96
2025/7/23 18:18,P5,3F,0.49,0,0,0.25
2025/7/23 18:18,P6,1F,0.16,0,1,0.26
2025/7/23 18:18,P6,3F,0.14,0,0,0.02
